Classe;Número do RIP;UF;Município;Endereço;Bairro;Conceituação;Tipo Imóvel;Situação da Utilização;Proprietário Oficial;Regime de Utilização;CEP DO IMOVEL;VALOR DO M2 DO TERRENO;VALOR DO M2 DE CONSTRUCAO
USO ESPECIAL;7107014805008;SP;SAO PAULO;R FARJALLA KORAICHO 360  CEP: 4321130;VILA PARQUE JABAQUAR;NACIONAL INTERIOR;TERRENO;EM USO;Outros;Em regularização - Outros;4321130;777.0263157894736;1192.3947368421052
USO ESPECIAL;7107012215009;SP;SAO PAULO;R BORGES LAGOA 504 508 CEP: 4038001;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4038001;3068.0;1806.85
USO ESPECIAL;7107003665005;SP;SAO PAULO;R NAPOLEAO DE BARROS 876 APARTAMENTO 65 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;APARTAMENTO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107010145003;SP;SAO PAULO;AV JOSE CELSO PINTO COELHO 318 ESQUINA COM  RUA MARY GARDEN (ANTIGA RUA 7) CEP: 4475470;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475470;308.4078947368421;533.6052631578947
USO ESPECIAL;7107005855006;SP;SAO PAULO;R NAPOLEAO DE BARROS 832  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107005215007;SP;SAO PAULO;R FORMOSA 367 EDIFÍCIO CBI - CONJUNTO 2050 - 20º ANDAR - C.V.M. CEP: 1049000;CENTRO;NACIONAL INTERIOR;SALA;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1049000;4200.727272727273;2488.0545454545454
USO ESPECIAL;7107005355003;SP;SAO PAULO;R LOPES DE OLIVEIRA 446 E NÚMERO 448 CEP: 1152000;BARRA FUNDA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Irregular - Outros;1152000;1821.6584022038567;1528.8595041322315
USO ESPECIAL;7107003585001;SP;SAO PAULO;R NAPOLEAO DE BARROS 887 CASA 02 CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107003885005;SP;SAO PAULO;AV DOS IMARES 111 ESQUINA COM A ALAMEDA JURUPIS E AVENIDA IBIRAPUERA CEP: 4085000;INDIANOPOLIS;NACIONAL INTERIOR;HOTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4085000;3648.126168224299;1855.5467289719627
USO ESPECIAL;7107015485007;SP;SAO PAULO;R DOUTOR ANDRE COSTA S/N.  CEP: 5176300;VILA CLARICE;NACIONAL INTERIOR;TERRENO;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;5176300;95.55882352941177;321.8529411764706
USO ESPECIAL;7107006725009;SP;SAO PAULO;R CORINTO 512 VAGA Nº30  DO APTO 92 BLOCO A - LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107005945005;SP;SAO PAULO;R VARPA 48/50  CEP: 4039050;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039050;2948.3333333333335;1479.6666666666667
USO ESPECIAL;7107011835003;SP;SAO PAULO;R LOEFGREN 2126  CEP: 4040003;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4040003;2903.035714285714;1407.357142857143
USO ESPECIAL;7107006245007;SP;SAO PAULO;ROD FERNÃO DIAS (BR381) KM 82 SENTIDO NORTE CEP: 2284000;TREMEMBÉ;NACIONAL INTERIOR;BASE;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;2284000;97.6842105263158;630.6315789473684
USO ESPECIAL;7107018655000;SP;SAO PAULO;AL JAU 389 CJ 12 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107004965002;SP;SAO PAULO;R SANTO AMARO 378 E NÚMERO 380, BOX Nº 05 - 2º SUBSOLO DO EDIFÍCIO IRAQUE CEP: 1315000;BELA VISTA;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Cessão - Administração Federal Indireta;1315000;2357.5917331399564;1889.1138506163886
USO ESPECIAL;7107004575000;SP;SAO PAULO;R ITAQUERA 519  CEP: 1246030;PACAEMBU;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Guarda provisória;1246030;2607.15625;2060.21875
USO ESPECIAL;7107011895006;SP;SAO PAULO;R MIRASSOL 207  CEP: 4044010;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4044010;2875.1258278145697;1959.6258278145694
USO ESPECIAL;7107007905000;SP;SAO PAULO;R ENGENHEIRO AMERICO DE CARVALHO RAMOS 66 ANTIGA TRAVESSA BERNARDINO DE CAMPOS, 66 CEP: 4130040;VILA GUMERCINDO;NACIONAL INTERIOR;TERRENO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4130040;1717.235294117647;1353.2745098039215
USO ESPECIAL;7107016065001;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 151 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107010165004;SP;SAO PAULO;R FERRUCIO CASTAGNA 188 ESQUINA COM  RUA MARY GARDEN (ANTIGA RUA 7) CEP: 4475450;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475450;148.06493506493507;558.4415584415584
USO ESPECIAL;7107007245000;SP;SAO PAULO;R CORINTO 512 VAGA Nº 58  DO APTO 114 BLOCO B -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107017855006;SP;SAO PAULO;R FLORENCIO DE ABREU 770  CEP: 1030001;CENTRO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;1030001;5036.206896551724;1749.0344827586207
USO ESPECIAL;7107003595007;SP;SAO PAULO;R VARPA 52  CEP: 4039050;VILA CLEMENTINO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039050;2948.3333333333335;1479.6666666666667
USO ESPECIAL;7107004665009;SP;SAO PAULO;R ELI 1172  CEP: 2114012;VILA MARIA;NACIONAL INTERIOR;GALPÃO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;2114012;644.0854271356784;1328.5577889447236
USO ESPECIAL;7107009585003;SP;SAO PAULO;R DOUTOR SERAFICO DE ASSIS CARVALHO 34 HOSPITAL INFANTIL DARCY VARGAS CEP: 5614040;JARDIM LEONOR;NACIONAL INTERIOR;HOSPITAL;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;5614040;2517.7272727272725;2051.2479338842977
USO ESPECIAL;7107018055003;SP;SAO PAULO;R ANTONIO MACUCO ALVES 110 CASA 11 CEP: 5382050;JARDIM SARAH;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;5382050;701.155737704918;1081.2622950819673
USO ESPECIAL;7107015025006;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 B042 CEP: 5734140;PARQUE REBOUCAS;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107017975001;SP;SAO PAULO;R ANTONIO MACUCO ALVES 110 CASA 4 CEP: 5382050;JARDIM SARAH;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Uso em Serviço Público ;5382050;701.155737704918;1081.2622950819673
USO ESPECIAL;7107016005009;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 215 CJTO 121 CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107011695007;SP;SAO PAULO;R ESTADO DE ISRAEL 639  CEP: 4022001;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4022001;2736.0981595092026;2052.564417177914
USO ESPECIAL;7107004255005;SP;SAO PAULO;R CORINTO 512 APTO 73 - BLOCO A CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107005885002;SP;SAO PAULO;R VARPA 30  CEP: 4039050;VILA CLEMENTINO;NÃO INFORMADO;TERRENO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039050;2948.3333333333335;1479.6666666666667
USO ESPECIAL;7107015385002;SP;SAO PAULO;R VERA CRUZ 228  CEP: 3633030;PENHA DE FRANCA;NACIONAL INTERIOR;TERRENO;SEM REGISTRO;União (Adm. Pub. Fed. direta);Vago para uso;3633030;742.936170212766;1105.7659574468084
USO ESPECIAL;7107017905003;SP;SAO PAULO;R NELSON FRANCISCO 26  CEP: 2712100;JARDIM PEREIRA LEITE;NÃO INFORMADO;GALPÃO;EM USO;Outros;Locação de Terceiros;2712100;816.7142857142857;1160.142857142857
USO ESPECIAL;7107017305006;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 11 ED. ARAUCÁRIA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;CIDADE SAO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107015305009;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 ECO 191 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107018235001;SP;SAO PAULO;AL JAU 389 CJ 42 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107004455004;SP;SAO PAULO;R HONDURAS 1143  CEP: 1428001;JARDIM PAULISTA;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1428001;4482.222222222223;2395.722222222222
USO ESPECIAL;7107005555002;SP;SAO PAULO;R DOS OTONIS 725  CEP: 4025002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4025002;3074.1387283236995;1829.242774566474
USO ESPECIAL;7107007925001;SP;SAO PAULO;R ENGENHEIRO AMERICO DE CARVALHO RAMOS 72 ANTIGA TRAVESSA BERNARDINO CAMPOS, 72 CEP: 4130040;VILA GUMERCINDO;NACIONAL INTERIOR;TERRENO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4130040;1717.235294117647;1353.2745098039215
USO ESPECIAL;7107009285000;SP;SAO PAULO;R JOÃO GOMES JÚNIOR 567 LOTE 14 QUADRA 28 - JARDIM BONFIGLIOLI CEP: 5592001;BUTANTÃ;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5592001;1198.8805970149253;1145.589552238806
USO ESPECIAL;7107014645000;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 153 - ED. VÔO - TORRE B CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107004935006;SP;SAO PAULO;R REPUBLICA DO IRAQUE 454 CASA CEP: 4611000;BROOKLIN PAULISTA;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4611000;1812.7123287671234;1937.7534246575342
USO ESPECIAL;7107005015008;SP;SAO PAULO;AL TIETE 637  CEP: 1417020;CERQUEIRA CESAR;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;1417020;7069.1501079913605;2043.875809935205
USO ESPECIAL;7107010085000;SP;SAO PAULO;R GIUSEPPE NESSI S/Nº ANTIGA RUA 6 CEP: 4475600;JARDIM RUBILENE;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475600;120.88888888888889;0.0
USO ESPECIAL;7107014745005;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 184 - ED. VÔO - TORRE B CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107008975002;SP;SAO PAULO;R BORGES LAGOA 758  CEP: 4038001;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4038001;3068.0;1806.85
USO ESPECIAL;7107016655003;SP;SAO PAULO;PC FRANKLIN ROOSEVELT 207  CEP: 1303020;CONSOLACAO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1303020;3590.4761904761904;1585.033434650456
USO ESPECIAL;7107005675008;SP;SAO PAULO;R BOTUCATU 796  CEP: 4023062;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4023062;3093.216;2015.6
USO ESPECIAL;7107017625000;SP;SAO PAULO;R OTAVIO DE MORAIS 156 AP. 21 ED. PAINEIRA - CONDOMÍNIO BOULEVARD SÃO FRANCISCO CEP: 5351080;VILA SÃO FRANCISCO;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5351080;617.0;1359.5067873303167
USO ESPECIAL;7107004045000;SP;SAO PAULO;R DOUTOR MARIO CARDIM 160 SP 02-0139 CEP: 4019000;VILA MARIANA;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4019000;2544.608280254777;1959.312101910828
USO ESPECIAL;7107010025008;SP;SAO PAULO;R LUIS HASSELMAN 54 ANTIGA RUA 4 CEP: 4475630;ELDORADO;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475630;369.88235294117646;609.4705882352941
USO ESPECIAL;7107004245000;SP;SAO PAULO;R REGO FREITAS 547 LOJA E SOBRELOJA CEP: 1220010;REPUBLICA;NACIONAL INTERIOR;TEATRO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;1220010;3236.674065420561;1639.713785046729
USO ESPECIAL;7107008995003;SP;SAO PAULO;R BORGES LAGOA 760  CEP: 4038001;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4038001;3068.0;1806.85
USO ESPECIAL;7107007345005;SP;SAO PAULO;R NELSON FRANK 50 8º A - APTO Nº 83 CEP: 5542170;JD.OLYMPIA - BUTANTÃ;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5542170;695.6590909090909;1376.439393939394
USO ESPECIAL;7107005205001;SP;SAO PAULO;R TEIXEIRA DE FREITAS 152 ANTIGO Nº  44 CEP: 3055010;BELENZINHO;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Irregular - Outros;3055010;1192.3617021276596;1071.2340425531916
USO ESPECIAL;7107005545007;SP;SAO PAULO;R LOEFGREN 1990  CEP: 4040003;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4040003;2903.035714285714;1407.357142857143
USO ESPECIAL;7107018515004;SP;SAO PAULO;AL JAU 389 CJ 112 CEP: 1420001;JARDIM PAULISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1420001;6982.901437371664;2081.2895277207394
USO ESPECIAL;7107008185001;SP;SAO PAULO;AV CANGAIBA 1158  CEP: 3712000;CANGAIBA;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;3712000;586.1527777777778;1251.8402777777778
USO ESPECIAL;7107004995009;SP;SAO PAULO;PC FRANCISCO LUIS GONZAGA 95  CEP: 5346000;JAGUARE;NÃO INFORMADO;GALPÃO;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;5346000;956.847619047619;1318.6904761904761
USO ESPECIAL;7107008145000;SP;SAO PAULO;R AFONSO DE FREITAS 242  CEP: 4006051;PARAISO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4006051;5780.041131105399;1953.8431876606685
USO ESPECIAL;7107004495006;SP;SAO PAULO;R VISCONDE DE INHAÚMA 308 APTO 51 CEP: 4145030;SAÚDE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4145030;1574.3851417399806;1920.3616813294232
USO ESPECIAL;7107009725000;SP;SAO PAULO;R FREDERICO VON MARTIUS 48 Q. 9 - L. 48 CEP: 1548010;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;1548010;1568.4918699186992;1821.7560975609756
USO ESPECIAL;7107015245006;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 ECO 171 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107010225007;SP;SAO PAULO;R FERRUCIO CASTAGNA 213  CEP: 4475450;JARDIM RUBILENE;NACIONAL INTERIOR;CASA;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Outros;4475450;148.06493506493507;558.4415584415584
USO ESPECIAL;7107007085003;SP;SAO PAULO;R CORINTO 512 VAGA Nº 37  DA APTO 132 BLOCO A -  LOCALIZADA NO 2º SUBSOLO CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;ESTACIONAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107005245003;SP;SAO PAULO;AV MARQUES DE SAO VICENTE 235  CEP: 1139001;VARZEA DA BARRA FUND;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;1139001;2037.5084745762713;1708.7118644067796
USO ESPECIAL;7107014765006;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 191 - ED. VÔO - TORRE B CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107017785008;SP;SAO PAULO;R VARPA 33  CEP: 4039050;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4039050;2948.3333333333335;1479.6666666666667
USO ESPECIAL;7107015225005;SP;SAO PAULO;R JOAO SIMOES DE SOUZA 391 ECO 161 CEP: 5734140;PARQUE REBOUCAS;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5734140;629.7371273712737;1263.6368563685637
USO ESPECIAL;7107012235000;SP;SAO PAULO;R DOS OTONIS 475 R. DIOGO DE FARIA CEP: 4025001;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Uso em Serviço Público ;4025001;2691.8688524590166;1433.72131147541
USO ESPECIAL;7107016285001;SP;SAO PAULO;AV OTACILIO TOMANIK 686 CONDOMÍNIO NOVITÁ ACQUA - EDIFÍCIO FIRENZE - APARTAMENTO 44 CEP: 5363000;VILA POLOPOLI;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363000;1056.7374658158615;1517.6016408386508
USO ESPECIAL;7107005835005;SP;SAO PAULO;R NAPOLEAO DE BARROS 841  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107005135003;SP;SAO PAULO;R VITÓRIA 104 E NÚMERO 100 - ANTIGO 22 E 22A CEP: 1221000;SANTA EFIGÊNIA;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Cessão para Prefeituras, Estados e outras Entidades sem Fins Lucrativos;1221000;2716.5945945945946;1862.0405405405406
USO ESPECIAL;7107005405000;SP;SAO PAULO;R CORINTO 512 APTO 121 - BLOCO B CEP: 5586060;BUTANTÃ;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5586060;1123.5551359516617;1414.3610271903324
USO ESPECIAL;7107014445001;SP;SAO PAULO;R JOSE DA SILVA RIBEIRO 120 APARTAMENTO Nº 163 - ED. CANTO - TORRE A CEP: 5726130;VILA ANDRADE;NACIONAL INTERIOR;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5726130;677.1437086092715;1465.546357615894
USO ESPECIAL;7107016225009;SP;SAO PAULO;AV OTACILIO TOMANIK 686 CONDOMÍNIO NOVITÁ ACQUA - EDIFÍCIO NAPOLES - APARTAMENTO 11 CEP: 5363000;VILA POLOPOLI;MARINHA;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363000;1056.7374658158615;1517.6016408386508
USO ESPECIAL;7107003815007;SP;SAO PAULO;AV GENERAL VALDOMIRO DE LIMA 824  CEP: 4344070;JABAQUARA;NACIONAL INTERIOR;OUTROS;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4344070;1017.125;1302.8638888888888
USO ESPECIAL;7107009605004;SP;SAO PAULO;R MARIANO PROCOPIO 10 LOTE 10 - Q. 8 CEP: 1548020;VILA MONUMENTO;NACIONAL INTERIOR;TERRENO;EM USO;União (Adm. Pub. Fed. direta);Guarda provisória;1548020;1472.6832298136646;1643.44099378882
USO ESPECIAL;7107004785004;SP;SAO PAULO;R CAIAPOS 235 VL.ANASTACIO CEP: 5094000;VILA ANASTACIO;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Irregular - Outros;5094000;891.2083333333334;1121.5625
USO ESPECIAL;7107003655000;SP;SAO PAULO;R SENA MADUREIRA 1055 ESQUINA COM A RUA DAS MANGUEIRAS CEP: 4021000;VILA CLEMENTINO;NACIONAL INTERIOR;QUARTEL;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;4021000;3109.189189189189;1622.5405405405406
USO ESPECIAL;7107016615001;SP;SAO PAULO;AV OTACILIO TOMANIK 1136 CONDOMÍNIO VIDA VIVA BUTANTÃ  EDIFÍCIO SÁBIA  APT 45 CEP: 5363101;VILA POLOPOLI;MARINHA;APARTAMENTO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;5363101;946.9345454545454;1331.1854545454546
USO ESPECIAL;7107016575000;SP;SAO PAULO;R BELA CINTRA 986 5º ANDAR - EDIFÍCIO RACHID SALIBA CEP: 1415002;CONSOLACAO;NÃO INFORMADO;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;1415002;7176.174450549451;2173.4917582417584
USO ESPECIAL;7107006485008;SP;SAO PAULO;AL NOTHMANN 1.146  CEP: 1216001;CAMPOS ELISEOS;NACIONAL INTERIOR;GALPÃO;EM USO;União (Adm. Pub. Fed. direta);Irregular - Entrega;1216001;2396.461363636364;1864.8545454545454
USO ESPECIAL;7107003865004;SP;SAO PAULO;R MURAJUBA 217 LOTE 8, QUADRA 127 ALTO DE PINHEIROS. CEP: 5467010;ALTO DE PINHEIROS;NACIONAL INTERIOR;RESIDÊNCIA;EM USO;União (Adm. Pub. Fed. direta);Entrega - Administração Federal Direta;5467010;2160.6857142857143;1956.4
USO ESPECIAL;7107011555000;SP;SAO PAULO;R DOUTOR DIOGO DE FARIA 764  CEP: 4037002;VILA CLEMENTINO;NACIONAL INTERIOR;UNIVERSIDADE;EM USO;Outros;Locação de Terceiros;4037002;2895.3956834532373;1926.9244604316548
USO ESPECIAL;7107010345002;SP;SAO PAULO;R SAMPAIO VIANA 277 ED. ALBATROZ, 4º ANDAR, SALAS 41, 42, 43 E 44 CEP: 4004000;PARAISO;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;Outros;Locação de Terceiros;4004000;6078.441947565543;2548.765917602996
USO ESPECIAL;7107008775003;SP;SAO PAULO;R NAPOLEAO DE BARROS 590  CEP: 4024002;VILA CLEMENTINO;NÃO INFORMADO;CASA;EM USO;Fundação ou Autarquia (Adm. Pub. Fed. indireta);Uso em Serviço Público ;4024002;3071.3976608187136;1813.6608187134502
USO ESPECIAL;7107004895004;SP;SAO PAULO;AV PAULISTA 1682 FÓRUM PEDRO LESSA CEP: 1310000;BELA VISTA;NACIONAL INTERIOR;EDIFÍCIO / PRÉDIO;EM USO;União (Adm. Pub. Fed. direta);Em regularização - Entrega;1310000;22999.970198675495;2150.319536423841
